event,series,ticker,title,yes_bid,yes_ask,last_price,volume,open_interest,status,close_time,pulled_at
KXNFLRECYDS-26SEP27LACBUF,KXNFLRECYDS,KXNFLRECYDS-26SEP27LACBUF-LACLMCCONKEY15-60,Ladd McConkey: 60+ receiving yards,0.4000,0.4200,0.4400,46.85,46.85,active,2026-09-29T17:00:00Z,2026-09-23T20:15:03+00:00
KXNFLRECYDS-26SEP27LACBUF,KXNFLRECYDS,KXNFLRECYDS-26SEP27LACBUF-LACOHAMPTON8-15,Omarion Hampton: 15+ receiving yards,0.2800,0.4000,0.4400,2.18,2.18,active,2026-09-29T17:00:00Z,2026-09-23T20:15:03+00:00
KXNFLRECYDS-26SEP27LACBUF,KXNFLRECYDS,KXNFLRECYDS-26SEP27LACBUF-LACLMCCONKEY15-90,Ladd McConkey: 90+ receiving yards,0.1500,0.1800,0.1800,70.95,70.95,active,2026-09-29T17:00:00Z,2026-09-23T20:15:03+00:00
KXNFLRECYDS-26SEP27LACBUF,KXNFLRECYDS,KXNFLRECYDS-26SEP27LACBUF-LACQJOHNSTON1-60,Quentin Johnston: 60+ receiving yards,0.1500,0.2300,0.2000,6.00,6.00,active,2026-09-29T17:00:00Z,2026-09-23T20:15:03+00:00
KXNFLRECYDS-26SEP27LACBUF,KXNFLRECYDS,KXNFLRECYDS-26SEP27LACBUF-LACLMCCONKEY15-100,Ladd McConkey: 100+ receiving yards,0.0900,0.1300,0.1500,31.46,31.46,active,2026-09-29T17:00:00Z,2026-09-23T20:15:03+00:00
KXNFLRECYDS-26SEP27LACBUF,KXNFLRECYDS,KXNFLRECYDS-26SEP27LACBUF-LACTHARRIS9-25,Tre' Harris: 25+ receiving yards,0.0200,0.6600,0.0000,0.00,0.00,active,2026-09-29T17:00:00Z,2026-09-23T20:15:03+00:00
KXNFLRECYDS-26SEP27LACBUF,KXNFLRECYDS,KXNFLRECYDS-26SEP27LACBUF-LACLMCCONKEY15-130,Ladd McConkey: 130+ receiving yards,0.0200,0.0600,0.0000,0.00,0.00,active,2026-09-29T17:00:00Z,2026-09-23T20:15:03+00:00
KXNFLRECYDS-26SEP27LACBUF,KXNFLRECYDS,KXNFLRECYDS-26SEP27LACBUF-LACTHARRIS9-15,Tre' Harris: 15+ receiving yards,0.0500,0.8300,0.0000,0.00,0.00,active,2026-09-29T17:00:00Z,2026-09-23T20:15:03+00:00
KXNFLRECYDS-26SEP27LACBUF,KXNFLRECYDS,KXNFLRECYDS-26SEP27LACBUF-LACOHAMPTON8-40,Omarion Hampton: 40+ receiving yards,0.0500,0.1100,0.0000,0.00,0.00,active,2026-09-29T17:00:00Z,2026-09-23T20:15:03+00:00
KXNFLRECYDS-26SEP27LACBUF,KXNFLRECYDS,KXNFLRECYDS-26SEP27LACBUF-LACTHARRIS9-60,Tre' Harris: 60+ receiving yards,0.0200,0.2100,0.1500,5.00,5.00,active,2026-09-29T17:00:00Z,2026-09-23T20:15:03+00:00
KXNFLRECYDS-26SEP27LACBUF,KXNFLRECYDS,KXNFLRECYDS-26SEP27LACBUF-LACOHAMPTON8-25,Omarion Hampton: 25+ receiving yards,0.1100,0.2400,0.0000,0.00,0.00,active,2026-09-29T17:00:00Z,2026-09-23T20:15:03+00:00
KXNFLRECYDS-26SEP27LACBUF,KXNFLRECYDS,KXNFLRECYDS-26SEP27LACBUF-LACLMCCONKEY15-40,Ladd McConkey: 40+ receiving yards,0.6200,0.6600,0.6600,28.00,28.00,active,2026-09-29T17:00:00Z,2026-09-23T20:15:03+00:00
KXNFLRECYDS-26SEP27LACBUF,KXNFLRECYDS,KXNFLRECYDS-26SEP27LACBUF-LACQJOHNSTON1-25,Quentin Johnston: 25+ receiving yards,0.5300,0.6600,0.0000,0.00,0.00,active,2026-09-29T17:00:00Z,2026-09-23T20:15:03+00:00
KXNFLRECYDS-26SEP27LACBUF,KXNFLRECYDS,KXNFLRECYDS-26SEP27LACBUF-LACTHARRIS9-50,Tre' Harris: 50+ receiving yards,0.0200,0.3100,0.0000,0.00,0.00,active,2026-09-29T17:00:00Z,2026-09-23T20:15:03+00:00
KXNFLRECYDS-26SEP27LACBUF,KXNFLRECYDS,KXNFLRECYDS-26SEP27LACBUF-LACTHARRIS9-70,Tre' Harris: 70+ receiving yards,0.0200,0.1400,0.0000,0.00,0.00,active,2026-09-29T17:00:00Z,2026-09-23T20:15:03+00:00
KXNFLRECYDS-26SEP27LACBUF,KXNFLRECYDS,KXNFLRECYDS-26SEP27LACBUF-LACLMCCONKEY15-50,Ladd McConkey: 50+ receiving yards,0.5100,0.5300,0.5500,17.62,17.62,active,2026-09-29T17:00:00Z,2026-09-23T20:15:03+00:00
KXNFLRECYDS-26SEP27LACBUF,KXNFLRECYDS,KXNFLRECYDS-26SEP27LACBUF-LACTHARRIS9-90,Tre' Harris: 90+ receiving yards,0.0200,0.0600,0.0000,0.00,0.00,active,2026-09-29T17:00:00Z,2026-09-23T20:15:03+00:00
KXNFLRECYDS-26SEP27LACBUF,KXNFLRECYDS,KXNFLRECYDS-26SEP27LACBUF-LACTHARRIS9-80,Tre' Harris: 80+ receiving yards,0.0200,0.0900,0.0000,0.00,0.00,active,2026-09-29T17:00:00Z,2026-09-23T20:15:03+00:00
KXNFLRECYDS-26SEP27LACBUF,KXNFLRECYDS,KXNFLRECYDS-26SEP27LACBUF-LACTHARRIS9-40,Tre' Harris: 40+ receiving yards,0.0200,0.4300,0.0000,0.00,0.00,active,2026-09-29T17:00:00Z,2026-09-23T20:15:03+00:00
KXNFLRECYDS-26SEP27LACBUF,KXNFLRECYDS,KXNFLRECYDS-26SEP27LACBUF-LACLMCCONKEY15-25,Ladd McConkey: 25+ receiving yards,0.8100,0.8300,0.0000,0.00,0.00,active,2026-09-29T17:00:00Z,2026-09-23T20:15:03+00:00
KXNFLRECYDS-26SEP27LACBUF,KXNFLRECYDS,KXNFLRECYDS-26SEP27LACBUF-LACQJOHNSTON1-50,Quentin Johnston: 50+ receiving yards,0.2400,0.3300,0.2800,4.03,4.03,active,2026-09-29T17:00:00Z,2026-09-23T20:15:03+00:00
KXNFLRECYDS-26SEP27LACBUF,KXNFLRECYDS,KXNFLRECYDS-26SEP27LACBUF-LACQJOHNSTON1-70,Quentin Johnston: 70+ receiving yards,0.0400,0.1700,0.1400,3.00,3.00,active,2026-09-29T17:00:00Z,2026-09-23T20:15:03+00:00
KXNFLRECYDS-26SEP27LACBUF,KXNFLRECYDS,KXNFLRECYDS-26SEP27LACBUF-LACQJOHNSTON1-40,Quentin Johnston: 40+ receiving yards,0.3300,0.4500,0.4000,4.04,4.04,active,2026-09-29T17:00:00Z,2026-09-23T20:15:03+00:00
KXNFLRECYDS-26SEP27LACBUF,KXNFLRECYDS,KXNFLRECYDS-26SEP27LACBUF-LACQJOHNSTON1-15,Quentin Johnston: 15+ receiving yards,0.6600,0.8200,0.0000,0.00,0.00,active,2026-09-29T17:00:00Z,2026-09-23T20:15:03+00:00
KXNFLRECYDS-26SEP27LACBUF,KXNFLRECYDS,KXNFLRECYDS-26SEP27LACBUF-LACLMCCONKEY15-70,Ladd McConkey: 70+ receiving yards,0.3000,0.3200,0.3000,63.08,63.08,active,2026-09-29T17:00:00Z,2026-09-23T20:15:03+00:00
KXNFLRECYDS-26SEP27LACBUF,KXNFLRECYDS,KXNFLRECYDS-26SEP27LACBUF-LACLMCCONKEY15-55,Ladd McConkey: 55+ receiving yards,0.4500,0.4800,0.4900,1142.18,976.17,active,2026-09-29T17:00:00Z,2026-09-23T20:15:03+00:00
KXNFLRECYDS-26SEP27LACBUF,KXNFLRECYDS,KXNFLRECYDS-26SEP27LACBUF-LACQJOHNSTON1-100,Quentin Johnston: 100+ receiving yards,0.0200,0.0600,0.0000,0.00,0.00,active,2026-09-29T17:00:00Z,2026-09-23T20:15:03+00:00
KXNFLRECYDS-26SEP27LARDEN,KXNFLRECYDS,KXNFLRECYDS-26SEP27LARDEN-DENCSUTTON14-80,Courtland Sutton: 80+ receiving yards,0.0200,0.1600,0.0000,0.00,0.00,active,2026-09-30T00:20:00Z,2026-09-23T20:15:03+00:00
KXNFLRECYDS-26SEP27LARDEN,KXNFLRECYDS,KXNFLRECYDS-26SEP27LARDEN-DENJWADDLE17-50,Jaylen Waddle: 50+ receiving yards,0.5800,0.6200,0.5600,1.44,1.44,active,2026-09-30T00:20:00Z,2026-09-23T20:15:03+00:00
KXNFLRECYDS-26SEP27LARDEN,KXNFLRECYDS,KXNFLRECYDS-26SEP27LARDEN-DENCSUTTON14-90,Courtland Sutton: 90+ receiving yards,0.0200,0.1100,0.0000,0.00,0.00,active,2026-09-30T00:20:00Z,2026-09-23T20:15:03+00:00
KXNFLRECYDS-26SEP27LARDEN,KXNFLRECYDS,KXNFLRECYDS-26SEP27LARDEN-DENJWADDLE17-130,Jaylen Waddle: 130+ receiving yards,0.0200,0.0600,0.0000,0.00,0.00,active,2026-09-30T00:20:00Z,2026-09-23T20:15:03+00:00
KXNFLRECYDS-26SEP27LARDEN,KXNFLRECYDS,KXNFLRECYDS-26SEP27LARDEN-DENJWADDLE17-120,Jaylen Waddle: 120+ receiving yards,0.0200,0.0800,0.0000,0.00,0.00,active,2026-09-30T00:20:00Z,2026-09-23T20:15:03+00:00
KXNFLRECYDS-26SEP27LARDEN,KXNFLRECYDS,KXNFLRECYDS-26SEP27LARDEN-DENJWADDLE17-70,Jaylen Waddle: 70+ receiving yards,0.3500,0.3800,0.2900,31.22,31.22,active,2026-09-30T00:20:00Z,2026-09-23T20:15:03+00:00
KXNFLRECYDS-26SEP27LARDEN,KXNFLRECYDS,KXNFLRECYDS-26SEP27LARDEN-DENJWADDLE17-110,Jaylen Waddle: 110+ receiving yards,0.0500,0.1200,0.0000,0.00,0.00,active,2026-09-30T00:20:00Z,2026-09-23T20:15:03+00:00
KXNFLRECYDS-26SEP27LARDEN,KXNFLRECYDS,KXNFLRECYDS-26SEP27LARDEN-DENJWADDLE17-40,Jaylen Waddle: 40+ receiving yards,0.7100,0.7300,0.0000,0.00,0.00,active,2026-09-30T00:20:00Z,2026-09-23T20:15:03+00:00
KXNFLRECYDS-26SEP27LARDEN,KXNFLRECYDS,KXNFLRECYDS-26SEP27LARDEN-DENCSUTTON14-25,Courtland Sutton: 25+ receiving yards,0.5800,0.7500,0.0000,0.00,0.00,active,2026-09-30T00:20:00Z,2026-09-23T20:15:03+00:00
KXNFLRECYDS-26SEP27LARDEN,KXNFLRECYDS,KXNFLRECYDS-26SEP27LARDEN-DENCSUTTON14-60,Courtland Sutton: 60+ receiving yards,0.1500,0.3200,0.0000,0.00,0.00,active,2026-09-30T00:20:00Z,2026-09-23T20:15:03+00:00
KXNFLRECYDS-26SEP27LARDEN,KXNFLRECYDS,KXNFLRECYDS-26SEP27LARDEN-DENJWADDLE17-80,Jaylen Waddle: 80+ receiving yards,0.2700,0.3000,0.2900,66.33,66.33,active,2026-09-30T00:20:00Z,2026-09-23T20:15:03+00:00
KXNFLRECYDS-26SEP27LARDEN,KXNFLRECYDS,KXNFLRECYDS-26SEP27LARDEN-DENJWADDLE17-90,Jaylen Waddle: 90+ receiving yards,0.1800,0.2200,0.0000,0.00,0.00,active,2026-09-30T00:20:00Z,2026-09-23T20:15:03+00:00
KXNFLRECYDS-26SEP27LARDEN,KXNFLRECYDS,KXNFLRECYDS-26SEP27LARDEN-DENCSUTTON14-100,Courtland Sutton: 100+ receiving yards,0.0200,0.0800,0.0000,0.00,0.00,active,2026-09-30T00:20:00Z,2026-09-23T20:15:03+00:00
KXNFLRECYDS-26SEP27LARDEN,KXNFLRECYDS,KXNFLRECYDS-26SEP27LARDEN-DENCSUTTON14-110,Courtland Sutton: 110+ receiving yards,0.0200,0.0600,0.0000,0.00,0.00,active,2026-09-30T00:20:00Z,2026-09-23T20:15:03+00:00
KXNFLRECYDS-26SEP27LARDEN,KXNFLRECYDS,KXNFLRECYDS-26SEP27LARDEN-DENJWADDLE17-100,Jaylen Waddle: 100+ receiving yards,0.1200,0.1700,0.0000,0.00,0.00,active,2026-09-30T00:20:00Z,2026-09-23T20:15:03+00:00
KXNFLRECYDS-26SEP27LARDEN,KXNFLRECYDS,KXNFLRECYDS-26SEP27LARDEN-DENJWADDLE17-25,Jaylen Waddle: 25+ receiving yards,0.8300,0.8800,0.0000,0.00,0.00,active,2026-09-30T00:20:00Z,2026-09-23T20:15:03+00:00
KXNFLRECYDS-26SEP27LARDEN,KXNFLRECYDS,KXNFLRECYDS-26SEP27LARDEN-DENCSUTTON14-50,Courtland Sutton: 50+ receiving yards,0.2600,0.4300,0.0000,0.00,0.00,active,2026-09-30T00:20:00Z,2026-09-23T20:15:03+00:00
KXNFLRECYDS-26SEP27LARDEN,KXNFLRECYDS,KXNFLRECYDS-26SEP27LARDEN-DENJWADDLE17-60,Jaylen Waddle: 60+ receiving yards,0.4600,0.5000,0.4800,43.75,43.75,active,2026-09-30T00:20:00Z,2026-09-23T20:15:03+00:00
KXNFLRECYDS-26SEP27LARDEN,KXNFLRECYDS,KXNFLRECYDS-26SEP27LARDEN-DENCSUTTON14-40,Courtland Sutton: 40+ receiving yards,0.0300,0.5500,0.0000,0.00,0.00,active,2026-09-30T00:20:00Z,2026-09-23T20:15:03+00:00
KXNFLRECYDS-26SEP27LARDEN,KXNFLRECYDS,KXNFLRECYDS-26SEP27LARDEN-DENCSUTTON14-15,Courtland Sutton: 15+ receiving yards,0.4800,0.8900,0.0000,0.00,0.00,active,2026-09-30T00:20:00Z,2026-09-23T20:15:03+00:00
KXNFLRECYDS-26SEP27LARDEN,KXNFLRECYDS,KXNFLRECYDS-26SEP27LARDEN-DENCSUTTON14-70,Courtland Sutton: 70+ receiving yards,0.0300,0.2100,0.0600,7.01,7.01,active,2026-09-30T00:20:00Z,2026-09-23T20:15:03+00:00
KXNFLRECYDS-26SEP27MINTB,KXNFLRECYDS,KXNFLRECYDS-26SEP27MINTB-TBEEGBUKA2-110,Emeka Egbuka: 110+ receiving yards,0.0200,0.0900,0.0000,0.00,0.00,active,2026-09-29T20:05:00Z,2026-09-23T20:15:03+00:00
KXNFLRECYDS-26SEP27MINTB,KXNFLRECYDS,KXNFLRECYDS-26SEP27MINTB-TBCOTTON88-40,Cade Otton: 40+ receiving yards,0.2900,0.3300,0.0000,0.00,0.00,active,2026-09-29T20:05:00Z,2026-09-23T20:15:03+00:00
KXNFLRECYDS-26SEP27MINTB,KXNFLRECYDS,KXNFLRECYDS-26SEP27MINTB-MINTHOCKENSON87-50,T.J. Hockenson: 50+ receiving yards,0.2200,0.2500,0.0000,0.00,0.00,active,2026-09-29T20:05:00Z,2026-09-23T20:15:03+00:00
KXNFLRECYDS-26SEP27MINTB,KXNFLRECYDS,KXNFLRECYDS-26SEP27MINTB-MINTHOCKENSON87-25,T.J. Hockenson: 25+ receiving yards,0.5900,0.6200,0.0000,0.00,0.00,active,2026-09-29T20:05:00Z,2026-09-23T20:15:03+00:00
KXNFLRECYDS-26SEP27MINTB,KXNFLRECYDS,KXNFLRECYDS-26SEP27MINTB-MINTHOCKENSON87-70,T.J. Hockenson: 70+ receiving yards,0.0600,0.1100,0.0000,0.00,0.00,active,2026-09-29T20:05:00Z,2026-09-23T20:15:03+00:00
KXNFLRECYDS-26SEP27MINTB,KXNFLRECYDS,KXNFLRECYDS-26SEP27MINTB-MINTHOCKENSON87-40,T.J. Hockenson: 40+ receiving yards,0.3400,0.3700,0.0000,0.00,0.00,active,2026-09-29T20:05:00Z,2026-09-23T20:15:03+00:00
KXNFLRECYDS-26SEP27MINTB,KXNFLRECYDS,KXNFLRECYDS-26SEP27MINTB-MINJADDISON3-70,Jordan Addison: 70+ receiving yards,0.1200,0.1600,0.0000,0.00,0.00,active,2026-09-29T20:05:00Z,2026-09-23T20:15:03+00:00
KXNFLRECYDS-26SEP27MINTB,KXNFLRECYDS,KXNFLRECYDS-26SEP27MINTB-MINJJEFFERSON18-100,Justin Jefferson: 100+ receiving yards,0.2000,0.2500,0.2000,1.00,1.00,active,2026-09-29T20:05:00Z,2026-09-23T20:15:03+00:00
KXNFLRECYDS-26SEP27MINTB,KXNFLRECYDS,KXNFLRECYDS-26SEP27MINTB-MINJJEFFERSON18-90,Justin Jefferson: 90+ receiving yards,0.2800,0.3200,0.0000,0.00,0.00,active,2026-09-29T20:05:00Z,2026-09-23T20:15:03+00:00
KXNFLRECYDS-26SEP27MINTB,KXNFLRECYDS,KXNFLRECYDS-26SEP27MINTB-MINJJEFFERSON18-140,Justin Jefferson: 140+ receiving yards,0.0200,0.0800,0.0000,0.00,0.00,active,2026-09-29T20:05:00Z,2026-09-23T20:15:03+00:00
KXNFLRECYDS-26SEP27MINTB,KXNFLRECYDS,KXNFLRECYDS-26SEP27MINTB-MINJJEFFERSON18-150,Justin Jefferson: 150+ receiving yards,0.0200,0.0600,0.0000,0.00,0.00,active,2026-09-29T20:05:00Z,2026-09-23T20:15:03+00:00
KXNFLRECYDS-26SEP27MINTB,KXNFLRECYDS,KXNFLRECYDS-26SEP27MINTB-MINJADDISON3-90,Jordan Addison: 90+ receiving yards,0.0300,0.0800,0.0000,0.00,0.00,active,2026-09-29T20:05:00Z,2026-09-23T20:15:03+00:00
KXNFLRECYDS-26SEP27MINTB,KXNFLRECYDS,KXNFLRECYDS-26SEP27MINTB-MINJADDISON3-100,Jordan Addison: 100+ receiving yards,0.0200,0.0600,0.0000,0.00,0.00,active,2026-09-29T20:05:00Z,2026-09-23T20:15:03+00:00
KXNFLRECYDS-26SEP27MINTB,KXNFLRECYDS,KXNFLRECYDS-26SEP27MINTB-TBCOTTON88-25,Cade Otton: 25+ receiving yards,0.5300,0.5700,0.5700,8.51,8.51,active,2026-09-29T20:05:00Z,2026-09-23T20:15:03+00:00
KXNFLRECYDS-26SEP27MINTB,KXNFLRECYDS,KXNFLRECYDS-26SEP27MINTB-MINJJEFFERSON18-110,Justin Jefferson: 110+ receiving yards,0.0400,0.1900,0.0000,0.00,0.00,active,2026-09-29T20:05:00Z,2026-09-23T20:15:03+00:00
KXNFLRECYDS-26SEP27MINTB,KXNFLRECYDS,KXNFLRECYDS-26SEP27MINTB-MINJADDISON3-60,Jordan Addison: 60+ receiving yards,0.1900,0.2200,0.0000,0.00,0.00,active,2026-09-29T20:05:00Z,2026-09-23T20:15:03+00:00
KXNFLRECYDS-26SEP27MINTB,KXNFLRECYDS,KXNFLRECYDS-26SEP27MINTB-MINTHOCKENSON87-60,T.J. Hockenson: 60+ receiving yards,0.1000,0.1700,0.0000,0.00,0.00,active,2026-09-29T20:05:00Z,2026-09-23T20:15:03+00:00
KXNFLRECYDS-26SEP27MINTB,KXNFLRECYDS,KXNFLRECYDS-26SEP27MINTB-TBEEGBUKA2-100,Emeka Egbuka: 100+ receiving yards,0.0700,0.1100,0.0000,0.00,0.00,active,2026-09-29T20:05:00Z,2026-09-23T20:15:03+00:00
KXNFLRECYDS-26SEP27MINTB,KXNFLRECYDS,KXNFLRECYDS-26SEP27MINTB-TBEEGBUKA2-120,Emeka Egbuka: 120+ receiving yards,0.0200,0.0600,0.0000,0.00,0.00,active,2026-09-29T20:05:00Z,2026-09-23T20:15:03+00:00
KXNFLRECYDS-26SEP27MINTB,KXNFLRECYDS,KXNFLRECYDS-26SEP27MINTB-MINJADDISON3-80,Jordan Addison: 80+ receiving yards,0.0700,0.1100,0.0000,0.00,0.00,active,2026-09-29T20:05:00Z,2026-09-23T20:15:03+00:00
KXNFLRECYDS-26SEP27MINTB,KXNFLRECYDS,KXNFLRECYDS-26SEP27MINTB-TBEEGBUKA2-40,Emeka Egbuka: 40+ receiving yards,0.6000,0.6200,0.0000,0.00,0.00,active,2026-09-29T20:05:00Z,2026-09-23T20:15:03+00:00
KXNFLRECYDS-26SEP27MINTB,KXNFLRECYDS,KXNFLRECYDS-26SEP27MINTB-TBEEGBUKA2-90,Emeka Egbuka: 90+ receiving yards,0.1200,0.1600,0.0000,0.00,0.00,active,2026-09-29T20:05:00Z,2026-09-23T20:15:03+00:00
KXNFLRECYDS-26SEP27MINTB,KXNFLRECYDS,KXNFLRECYDS-26SEP27MINTB-TBCGODWIN14-70,Chris Godwin Jr.: 70+ receiving yards,0.1300,0.1800,0.0000,0.00,0.00,active,2026-09-29T20:05:00Z,2026-09-23T20:15:03+00:00
KXNFLRECYDS-26SEP27MINTB,KXNFLRECYDS,KXNFLRECYDS-26SEP27MINTB-TBCGODWIN14-100,Chris Godwin Jr.: 100+ receiving yards,0.0200,0.0700,0.0000,0.00,0.00,active,2026-09-29T20:05:00Z,2026-09-23T20:15:03+00:00
KXNFLRECYDS-26SEP27MINTB,KXNFLRECYDS,KXNFLRECYDS-26SEP27MINTB-TBEEGBUKA2-80,Emeka Egbuka: 80+ receiving yards,0.1800,0.2200,0.0000,0.00,0.00,active,2026-09-29T20:05:00Z,2026-09-23T20:15:03+00:00
KXNFLRECYDS-26SEP27MINTB,KXNFLRECYDS,KXNFLRECYDS-26SEP27MINTB-TBCGODWIN14-90,Chris Godwin Jr.: 90+ receiving yards,0.0400,0.0900,0.0000,0.00,0.00,active,2026-09-29T20:05:00Z,2026-09-23T20:15:03+00:00
KXNFLRECYDS-26SEP27MINTB,KXNFLRECYDS,KXNFLRECYDS-26SEP27MINTB-TBCGODWIN14-80,Chris Godwin Jr.: 80+ receiving yards,0.0700,0.1200,0.0000,0.00,0.00,active,2026-09-29T20:05:00Z,2026-09-23T20:15:03+00:00
KXNFLRECYDS-26SEP27MINTB,KXNFLRECYDS,KXNFLRECYDS-26SEP27MINTB-MINJJEFFERSON18-130,Justin Jefferson: 130+ receiving yards,0.0500,0.1100,0.0000,0.00,0.00,active,2026-09-29T20:05:00Z,2026-09-23T20:15:03+00:00
KXNFLRECYDS-26SEP27MINTB,KXNFLRECYDS,KXNFLRECYDS-26SEP27MINTB-TBCOTTON88-70,Cade Otton: 70+ receiving yards,0.0400,0.1000,0.0000,0.00,0.00,active,2026-09-29T20:05:00Z,2026-09-23T20:15:03+00:00
KXNFLRECYDS-26SEP27MINTB,KXNFLRECYDS,KXNFLRECYDS-26SEP27MINTB-TBCOTTON88-80,Cade Otton: 80+ receiving yards,0.0200,0.0700,0.0000,0.00,0.00,active,2026-09-29T20:05:00Z,2026-09-23T20:15:03+00:00
KXNFLRECYDS-26SEP27MINTB,KXNFLRECYDS,KXNFLRECYDS-26SEP27MINTB-MINJJEFFERSON18-50,Justin Jefferson: 50+ receiving yards,0.6900,0.7200,0.0000,0.00,0.00,active,2026-09-29T20:05:00Z,2026-09-23T20:15:03+00:00
KXNFLRECYDS-26SEP27MINTB,KXNFLRECYDS,KXNFLRECYDS-26SEP27MINTB-MINJADDISON3-25,Jordan Addison: 25+ receiving yards,0.6000,0.6400,0.0000,0.00,0.00,active,2026-09-29T20:05:00Z,2026-09-23T20:15:03+00:00
KXNFLRECYDS-26SEP27MINTB,KXNFLRECYDS,KXNFLRECYDS-26SEP27MINTB-TBCGODWIN14-15,Chris Godwin Jr.: 15+ receiving yards,0.7900,0.8300,0.0000,0.00,0.00,active,2026-09-29T20:05:00Z,2026-09-23T20:15:03+00:00
KXNFLRECYDS-26SEP27MINTB,KXNFLRECYDS,KXNFLRECYDS-26SEP27MINTB-MINJJEFFERSON18-40,Justin Jefferson: 40+ receiving yards,0.7900,0.8100,0.0000,0.00,0.00,active,2026-09-29T20:05:00Z,2026-09-23T20:15:03+00:00
KXNFLRECYDS-26SEP27MINTB,KXNFLRECYDS,KXNFLRECYDS-26SEP27MINTB-MINJJEFFERSON18-70,Justin Jefferson: 70+ receiving yards,0.4900,0.5100,0.5100,246.26,246.26,active,2026-09-29T20:05:00Z,2026-09-23T20:15:03+00:00
KXNFLRECYDS-26SEP27MINTB,KXNFLRECYDS,KXNFLRECYDS-26SEP27MINTB-MINJADDISON3-40,Jordan Addison: 40+ receiving yards,0.4000,0.4200,0.4300,1677.26,1677.26,active,2026-09-29T20:05:00Z,2026-09-23T20:15:03+00:00
KXNFLRECYDS-26SEP27MINTB,KXNFLRECYDS,KXNFLRECYDS-26SEP27MINTB-TBEEGBUKA2-50,Emeka Egbuka: 50+ receiving yards,0.4600,0.5000,0.0000,0.00,0.00,active,2026-09-29T20:05:00Z,2026-09-23T20:15:03+00:00
KXNFLRECYDS-26SEP27MINTB,KXNFLRECYDS,KXNFLRECYDS-26SEP27MINTB-TBEEGBUKA2-60,Emeka Egbuka: 60+ receiving yards,0.3600,0.3900,0.0000,0.00,0.00,active,2026-09-29T20:05:00Z,2026-09-23T20:15:03+00:00
KXNFLRECYDS-26SEP27MINTB,KXNFLRECYDS,KXNFLRECYDS-26SEP27MINTB-TBEEGBUKA2-25,Emeka Egbuka: 25+ receiving yards,0.7600,0.8100,0.0000,0.00,0.00,active,2026-09-29T20:05:00Z,2026-09-23T20:15:03+00:00
KXNFLRECYDS-26SEP27MINTB,KXNFLRECYDS,KXNFLRECYDS-26SEP27MINTB-MINJJEFFERSON18-120,Justin Jefferson: 120+ receiving yards,0.0200,0.1400,0.0000,0.00,0.00,active,2026-09-29T20:05:00Z,2026-09-23T20:15:03+00:00
KXNFLRECYDS-26SEP27MINTB,KXNFLRECYDS,KXNFLRECYDS-26SEP27MINTB-TBCGODWIN14-60,Chris Godwin Jr.: 60+ receiving yards,0.2000,0.2500,0.0000,0.00,0.00,active,2026-09-29T20:05:00Z,2026-09-23T20:15:03+00:00
KXNFLRECYDS-26SEP27MINTB,KXNFLRECYDS,KXNFLRECYDS-26SEP27MINTB-TBCOTTON88-60,Cade Otton: 60+ receiving yards,0.1000,0.1500,0.0000,0.00,0.00,active,2026-09-29T20:05:00Z,2026-09-23T20:15:03+00:00
KXNFLRECYDS-26SEP27MINTB,KXNFLRECYDS,KXNFLRECYDS-26SEP27MINTB-MINJADDISON3-50,Jordan Addison: 50+ receiving yards,0.2700,0.3100,0.0000,0.00,0.00,active,2026-09-29T20:05:00Z,2026-09-23T20:15:03+00:00
KXNFLRECYDS-26SEP27MINTB,KXNFLRECYDS,KXNFLRECYDS-26SEP27MINTB-MINTHOCKENSON87-80,T.J. Hockenson: 80+ receiving yards,0.0200,0.0800,0.0000,0.00,0.00,active,2026-09-29T20:05:00Z,2026-09-23T20:15:03+00:00
KXNFLRECYDS-26SEP27MINTB,KXNFLRECYDS,KXNFLRECYDS-26SEP27MINTB-TBCOTTON88-15,Cade Otton: 15+ receiving yards,0.7100,0.7500,0.0000,0.00,0.00,active,2026-09-29T20:05:00Z,2026-09-23T20:15:03+00:00
KXNFLRECYDS-26SEP27MINTB,KXNFLRECYDS,KXNFLRECYDS-26SEP27MINTB-TBCGODWIN14-40,Chris Godwin Jr.: 40+ receiving yards,0.4300,0.4700,0.0000,0.00,0.00,active,2026-09-29T20:05:00Z,2026-09-23T20:15:03+00:00
KXNFLRECYDS-26SEP27MINTB,KXNFLRECYDS,KXNFLRECYDS-26SEP27MINTB-MINJJEFFERSON18-60,Justin Jefferson: 60+ receiving yards,0.5800,0.6200,0.0000,0.00,0.00,active,2026-09-29T20:05:00Z,2026-09-23T20:15:03+00:00
KXNFLRECYDS-26SEP27MINTB,KXNFLRECYDS,KXNFLRECYDS-26SEP27MINTB-MINJADDISON3-15,Jordan Addison: 15+ receiving yards,0.7500,0.8000,0.0000,0.00,0.00,active,2026-09-29T20:05:00Z,2026-09-23T20:15:03+00:00
KXNFLRECYDS-26SEP27MINTB,KXNFLRECYDS,KXNFLRECYDS-26SEP27MINTB-MINJJEFFERSON18-80,Justin Jefferson: 80+ receiving yards,0.3700,0.4100,0.0000,0.00,0.00,active,2026-09-29T20:05:00Z,2026-09-23T20:15:03+00:00
